date,comunidad,var,name,value
2008-11-01,Total España,CONSUMO X CAPITA,CABALLA FRESCA,0.02210966069720419
2008-11-01,Total España,CONSUMO X CAPITA,CALAMAR Y PULPO FR,0.11015430290792876
2008-11-01,Total España,CONSUMO X CAPITA,CALAMARES,0.00794069723281832
2008-11-01,Total España,CONSUMO X CAPITA,CALAMARES CONGELAD,0.03819615447940417
2008-11-01,Total España,CONSUMO X CAPITA,"CALAMARES,PULPO",0.15709649453947117
2008-11-01,Total España,CONSUMO X CAPITA,CHICHARRO/CABALLA,0.010454133462605123
2008-11-01,Total España,CONSUMO X CAPITA,CONS.PESCADO/MOLUSCO,0.29796596005869674
2008-11-01,Total España,CONSUMO X CAPITA,DORADA,0.09791633011694902
2008-11-01,Total España,CONSUMO X CAPITA,GAMBAS/LANG.COCIDO,0.05067550110455967
2008-11-01,Total España,CONSUMO X CAPITA,GAMBAS/LANG.CONG.,0.15628727621260777
2008-11-01,Total España,CONSUMO X CAPITA,GAMBAS/LANG.FRESCO,0.04721482086768611
2008-11-01,Total España,CONSUMO X CAPITA,GAMBAS/LANGOSTINOS,0.2541778263264738
2008-11-01,Total España,CONSUMO X CAPITA,LENGUADO,0.10373006302460602
2008-11-01,Total España,CONSUMO X CAPITA,LENGUADO CONGELADO,0.025380755247688278
2008-11-01,Total España,CONSUMO X CAPITA,LENGUADO FRESCO,0.07834930777691773
2008-11-01,Total España,CONSUMO X CAPITA,LUBINA,0.03044230523353288
2008-11-01,Total España,CONSUMO X CAPITA,MARISCO/MOLUSC COCI,0.0735111084372528
2008-11-01,Total España,CONSUMO X CAPITA,MARISCO/MOLUSC CONG,0.2637066173775317
2008-11-01,Total España,CONSUMO X CAPITA,MARISCO/MOLUSC FRES,0.4573288134532738
2008-11-01,Total España,CONSUMO X CAPITA,MARISCO/MOLUSCO/CRUS,0.794546311126438
2008-11-01,Total España,CONSUMO X CAPITA,MEJILLON,0.1265389777877353
2008-11-01,Total España,CONSUMO X CAPITA,MEJILLON CONGELADO,0.004297731841401813
2008-11-01,Total España,CONSUMO X CAPITA,MEJILLON FRESCO,0.12224147408795367
2008-11-01,Total España,CONSUMO X CAPITA,MEJILLONES,0.018674532321793474
2008-11-01,Total España,CONSUMO X CAPITA,MERLUZA/PESCAD,0.3577600535811876
2008-11-01,Total España,CONSUMO X CAPITA,MERLUZA/PESCAD.CON,0.08915112906871367
2008-11-01,Total España,CONSUMO X CAPITA,MERLUZA/PESCAD.FRE,0.2686089245124739
2008-11-01,Total España,CONSUMO X CAPITA,OTRAS CONS.PESCADO,0.06070939770274913
2008-11-01,Total España,CONSUMO X CAPITA,OTROS AHUMADOS,0.0026626408494001786
2008-11-01,Total España,CONSUMO X CAPITA,OTROS MARISC.COCI.,0.022835379191072924
2008-11-01,Total España,CONSUMO X CAPITA,OTROS MARISC.CONG.,0.04664264168421463
2008-11-01,Total España,CONSUMO X CAPITA,OTROS MARISC.FRES.,0.12447406798326942
2008-11-01,Total España,CONSUMO X CAPITA,OTROS MARISC/MOLUSC,0.19395231700017718
2008-11-01,Total España,CONSUMO X CAPITA,OTROS PESCADOS,0.39385753329633577
2008-11-01,Total España,CONSUMO X CAPITA,OTROS PESCADOS CON,0.1268823309261422
2008-11-01,Total España,CONSUMO X CAPITA,OTROS PESCADOS FRE,0.26697520237019357
2008-11-01,Total España,CONSUMO X CAPITA,PESCADO SALADO,0.02982061931847714
2008-11-01,Total España,CONSUMO X CAPITA,PESCADOS,1.4266998200003704
2008-11-01,Total España,CONSUMO X CAPITA,PESCADOS CONGELADOS,0.2702415059466533
2008-11-01,Total España,CONSUMO X CAPITA,PESCADOS FRESCOS,1.1564583140537172
2008-11-01,Total España,CONSUMO X CAPITA,PULPO,0.005485665257803727
2008-11-01,Total España,CONSUMO X CAPITA,PULPO CONGELADO,0.008746037152138227
2008-11-01,Total España,CONSUMO X CAPITA,RAPE,0.044799941817827406
2008-11-01,Total España,CONSUMO X CAPITA,RODABALLO,0.009693965584085596
2008-11-01,Total España,CONSUMO X CAPITA,SALMON,0.0748658133780238
2008-11-01,Total España,CONSUMO X CAPITA,SALMON AHUMADO,0.008186405757777963
2008-11-01,Total España,CONSUMO X CAPITA,SALMON CONGELADO,0.004950673158425488
2008-11-01,Total España,CONSUMO X CAPITA,SALMON FRESCO,0.0699151402195983
2008-11-01,Total España,CONSUMO X CAPITA,SARDINA/BOQUERON,0.16451041277123857
2008-11-01,Total España,CONSUMO X CAPITA,SARDINAS,0.020657995567846525
2008-11-01,Total España,CONSUMO X CAPITA,SARDINAS FRESCAS,0.07374997271360632
2008-11-01,Total España,CONSUMO X CAPITA,TOTAL CARNE,4.758188476468083
2008-11-01,Total España,CONSUMO X CAPITA,TOTAL PESCA,2.5192120911855054
2008-11-01,Total España,CONSUMO X CAPITA,TRUCHA AHUMADA,7.380381413597444e-4
2008-11-01,Total España,CONSUMO X CAPITA,TRUCHA FRESCA,0.03370655553541085
2008-12-01,Total España,CONSUMO X CAPITA,ALMEJAS,0.007352091852692156
2008-12-01,Total España,CONSUMO X CAPITA,ALMEJAS CONGELADO,0.02711759740230087
2008-12-01,Total España,CONSUMO X CAPITA,"ALMEJAS,BERB.FRESC",0.09627918585036555
2008-12-01,Total España,CONSUMO X CAPITA,"ALMEJAS,BERBERECHO",0.12339678325266643
2008-12-01,Total España,CONSUMO X CAPITA,ANCHOAS,0.010560903740860567
2008-12-01,Total España,CONSUMO X CAPITA,ATUN,0.1494024183980933
2008-12-01,Total España,CONSUMO X CAPITA,ATUN Y BONITO,0.025924644870254462
2008-12-01,Total España,CONSUMO X CAPITA,BACALAO,0.06213847681170662
2008-12-01,Total España,CONSUMO X CAPITA,BACALAO CONGELADO,0.03082170474793203
2008-12-01,Total España,CONSUMO X CAPITA,BACALAO FRESCO,0.03131677206377458
2008-12-01,Total España,CONSUMO X CAPITA,BERBEREC.CONGELADO,0
2008-12-01,Total España,CONSUMO X CAPITA,BERBERECHOS,0.009837466663193874
2008-12-01,Total España,CONSUMO X CAPITA,BOQUERONES FRESCOS,0.05753686033219315
2008-12-01,Total España,CONSUMO X CAPITA,CABALLA FRESCA,0.01868708011090469
2008-12-01,Total España,CONSUMO X CAPITA,CALAMAR Y PULPO FR,0.13335333984160674
2008-12-01,Total España,CONSUMO X CAPITA,CALAMARES,0.0071098054520355725
2008-12-01,Total España,CONSUMO X CAPITA,CALAMARES CONGELAD,0.045902778409893256
2008-12-01,Total España,CONSUMO X CAPITA,"CALAMARES,PULPO",0.19939531977500277
2008-12-01,Total España,CONSUMO X CAPITA,CHICHARRO/CABALLA,0.010614288879988288
2008-12-01,Total España,CONSUMO X CAPITA,CONS.PESCADO/MOLUSCO,0.38415489833068234
2008-12-01,Total España,CONSUMO X CAPITA,DORADA,0.09708840417722893
2008-12-01,Total España,CONSUMO X CAPITA,GAMBAS/LANG.COCIDO,0.13849656452748438
2008-12-01,Total España,CONSUMO X CAPITA,GAMBAS/LANG.CONG.,0.381872341420542
2008-12-01,Total España,CONSUMO X CAPITA,GAMBAS/LANG.FRESCO,0.0942154167540007
2008-12-01,Total España,CONSUMO X CAPITA,GAMBAS/LANGOSTINOS,0.6145843227020271
2008-12-01,Total España,CONSUMO X CAPITA,LENGUADO,0.09806850057762506
2008-12-01,Total España,CONSUMO X CAPITA,LENGUADO CONGELADO,0.025531785000263284
2008-12-01,Total España,CONSUMO X CAPITA,LENGUADO FRESCO,0.07253671557736177
2008-12-01,Total España,CONSUMO X CAPITA,LUBINA,0.044340008311496266
2008-12-01,Total España,CONSUMO X CAPITA,MARISCO/MOLUSC COCI,0.1904907241968228
2008-12-01,Total España,CONSUMO X CAPITA,MARISCO/MOLUSC CONG,0.617741118300789
2008-12-01,Total España,CONSUMO X CAPITA,MARISCO/MOLUSC FRES,0.699823735550724
2008-12-01,Total España,CONSUMO X CAPITA,MARISCO/MOLUSCO/CRUS,1.5080558061899563
2008-12-01,Total España,CONSUMO X CAPITA,MEJILLON,0.20267713698163645
2008-12-01,Total España,CONSUMO X CAPITA,MEJILLON CONGELADO,0.01323016069724666
2008-12-01,Total España,CONSUMO X CAPITA,MEJILLON FRESCO,0.18944697628438978
2008-12-01,Total España,CONSUMO X CAPITA,MEJILLONES,0.024632907016659763
2008-12-01,Total España,CONSUMO X CAPITA,MERLUZA/PESCAD,0.39270496183106546
2008-12-01,Total España,CONSUMO X CAPITA,MERLUZA/PESCAD.CON,0.0921356777442216
2008-12-01,Total España,CONSUMO X CAPITA,MERLUZA/PESCAD.FRE,0.30056928408684386
2008-12-01,Total España,CONSUMO X CAPITA,OTRAS CONS.PESCADO,0.1025519396978729
2008-12-01,Total España,CONSUMO X CAPITA,OTROS AHUMADOS,0.007213838030848569
2008-12-01,Total España,CONSUMO X CAPITA,OTROS MARISC.COCI.,0.051994159669338444
2008-12-01,Total España,CONSUMO X CAPITA,OTROS MARISC.CONG.,0.12947881070568326
2008-12-01,Total España,CONSUMO X CAPITA,OTROS MARISC.FRES.,0.18652904496198142
2008-12-01,Total España,CONSUMO X CAPITA,OTROS MARISC/MOLUSC,0.36800224347862326
2008-12-01,Total España,CONSUMO X CAPITA,OTROS PESCADOS,0.39509200760325924
2008-12-01,Total España,CONSUMO X CAPITA,OTROS PESCADOS CON,0.15535942424323837
2008-12-01,Total España,CONSUMO X CAPITA,OTROS PESCADOS FRE,0.23973258336002093
2008-12-01,Total España,CONSUMO X CAPITA,PESCADO SALADO,0.051712404768386566
2008-12-01,Total España,CONSUMO X CAPITA,PESCADOS,1.4548734849625955
2008-12-01,Total España,CONSUMO X CAPITA,PESCADOS CONGELADOS,0.3107749713250469
2008-12-01,Total España,CONSUMO X CAPITA,PESCADOS FRESCOS,1.1440985136375486
2008-12-01,Total España,CONSUMO X CAPITA,PULPO,0.005379579404408894
2008-12-01,Total España,CONSUMO X CAPITA,PULPO CONGELADO,0.020139429665122967
2008-12-01,Total España,CONSUMO X CAPITA,RAPE,0.07665239040584085
2008-12-01,Total España,CONSUMO X CAPITA,RODABALLO,0.020810394170142757
2008-12-01,Total España,CONSUMO X CAPITA,SALMON,0.09238572095996513
2008-12-01,Total España,CONSUMO X CAPITA,SALMON AHUMADO,0.0282601306362822
2008-12-01,Total España,CONSUMO X CAPITA,SALMON CONGELADO,0.006926379589391606
2008-12-01,Total España,CONSUMO X CAPITA,SALMON FRESCO,0.0854591132289533
2008-12-01,Total España,CONSUMO X CAPITA,SARDINA/BOQUERON,0.10070262372449973
2008-12-01,Total España,CONSUMO X CAPITA,SARDINAS,0.02027563021238472
2008-12-01,Total España,CONSUMO X CAPITA,SARDINAS FRESCAS,0.041307778037365704
2008-12-01,Total España,CONSUMO X CAPITA,TOTAL CARNE,5.78042833765638
2008-12-01,Total España,CONSUMO X CAPITA,TOTAL PESCA,3.347084189483234
2008-12-01,Total España,CONSUMO X CAPITA,TRUCHA AHUMADA,9.641264869818486e-4
2008-12-01,Total España,CONSUMO X CAPITA,TRUCHA FRESCA,0.03027849955022645
2009-01-01,Total España,CONSUMO X CAPITA,ALMEJAS,0.0029523750080901997
2009-01-01,Total España,CONSUMO X CAPITA,ALMEJAS CONGELADO,0.010859126609178935
2009-01-01,Total España,CONSUMO X CAPITA,"ALMEJAS,BERB.FRESC",0.05926910592730294
2009-01-01,Total España,CONSUMO X CAPITA,"ALMEJAS,BERBERECHO",0.07012823253648187
2009-01-01,Total España,CONSUMO X CAPITA,ANCHOAS,0.00611059024124806
2009-01-01,Total España,CONSUMO X CAPITA,ATUN,0.1474928481309249
2009-01-01,Total España,CONSUMO X CAPITA,ATUN Y BONITO,0.022633764812698718
2009-01-01,Total España,CONSUMO X CAPITA,BACALAO,0.061270663412480816
2009-01-01,Total España,CONSUMO X CAPITA,BACALAO CONGELADO,0.03160835421567567
2009-01-01,Total España,CONSUMO X CAPITA,BACALAO FRESCO,0.029662309196805146
2009-01-01,Total España,CONSUMO X CAPITA,BERBEREC.CONGELADO,0
2009-01-01,Total España,CONSUMO X CAPITA,BERBERECHOS,0.005905638215641316
2009-01-01,Total España,CONSUMO X CAPITA,BOQUERONES FRESCOS,0.08678796777504862
2009-01-01,Total España,CONSUMO X CAPITA,CABALLA FRESCA,0.030409506993302107
2009-01-01,Total España,CONSUMO X CAPITA,CALAMAR Y PULPO FR,0.11698630534651756
2009-01-01,Total España,CONSUMO X CAPITA,CALAMARES,0.007914967446102225
2009-01-01,Total España,CONSUMO X CAPITA,CALAMARES CONGELAD,0.04043838915638828
2009-01-01,Total España,CONSUMO X CAPITA,"CALAMARES,PULPO",0.16831668449213874
2009-01-01,Total España,CONSUMO X CAPITA,CHICHARRO/CABALLA,0.008892875052572533
2009-01-01,Total España,CONSUMO X CAPITA,CONS.PESCADO/MOLUSCO,0.3000710822753337
2009-01-01,Total España,CONSUMO X CAPITA,DORADA,0.09168416730335704
2009-01-01,Total España,CONSUMO X CAPITA,GAMBAS/LANG.COCIDO,0.039438720663125496
2009-01-01,Total España,CONSUMO X CAPITA,GAMBAS/LANG.CONG.,0.11934647336404093
2009-01-01,Total España,CONSUMO X CAPITA,GAMBAS/LANG.FRESCO,0.05101884318470431
2009-01-01,Total España,CONSUMO X CAPITA,GAMBAS/LANGOSTINOS,0.20980403721187071
2009-01-01,Total España,CONSUMO X CAPITA,LENGUADO,0.09382406185457283
2009-01-01,Total España,CONSUMO X CAPITA,LENGUADO CONGELADO,0.023059878504073948
2009-01-01,Total España,CONSUMO X CAPITA,LENGUADO FRESCO,0.0707641833504989
2009-01-01,Total España,CONSUMO X CAPITA,LUBINA,0.035226434719723636
2009-01-01,Total España,CONSUMO X CAPITA,MARISCO/MOLUSC COCI,0.060551443899002765
2009-01-01,Total España,CONSUMO X CAPITA,MARISCO/MOLUSC CONG,0.24531824855693168
2009-01-01,Total España,CONSUMO X CAPITA,MARISCO/MOLUSC FRES,0.48628898280253674
2009-01-01,Total España,CONSUMO X CAPITA,MARISCO/MOLUSCO/CRUS,0.7921586752584713
2009-01-01,Total España,CONSUMO X CAPITA,MEJILLON,0.1493562905999301
2009-01-01,Total España,CONSUMO X CAPITA,MEJILLON CONGELADO,0.008551140309984476
2009-01-01,Total España,CONSUMO X CAPITA,MEJILLON FRESCO,0.1408049282400804
2009-01-01,Total España,CONSUMO X CAPITA,MEJILLONES,0.019351867804608076
2009-01-01,Total España,CONSUMO X CAPITA,MERLUZA/PESCAD,0.4042595436393544
2009-01-01,Total España,CONSUMO X CAPITA,MERLUZA/PESCAD.CON,0.10747546551901158
2009-01-01,Total España,CONSUMO X CAPITA,MERLUZA/PESCAD.FRE,0.2967840781203428
2009-01-01,Total España,CONSUMO X CAPITA,OTRAS CONS.PESCADO,0.0597331901456324
2009-01-01,Total España,CONSUMO X CAPITA,OTROS AHUMADOS,0.00517398390971042
2009-01-01,Total España,CONSUMO X CAPITA,OTROS MARISC.COCI.,0.021112945285742507
2009-01-01,Total España,CONSUMO X CAPITA,OTROS MARISC.CONG.,0.05523112912810617
2009-01-01,Total España,CONSUMO X CAPITA,OTROS MARISC.FRES.,0.11820980010393159
2009-01-01,Total España,CONSUMO X CAPITA,OTROS MARISC/MOLUSC,0.194553652467915
2009-01-01,Total España,CONSUMO X CAPITA,OTROS PESCADOS,0.35431897460020406
2009-01-01,Total España,CONSUMO X CAPITA,OTROS PESCADOS CON,0.12655132534113953
2009-01-01,Total España,CONSUMO X CAPITA,OTROS PESCADOS FRE,0.22776764925906454
2009-01-01,Total España,CONSUMO X CAPITA,PESCADO SALADO,0.030664420238585465
2009-01-01,Total España,CONSUMO X CAPITA,PESCADOS,1.4009290314223577
2009-01-01,Total España,CONSUMO X CAPITA,PESCADOS CONGELADOS,0.2946635019074019
2009-01-01,Total España,CONSUMO X CAPITA,PESCADOS FRESCOS,1.1062655295149557
2009-01-01,Total España,CONSUMO X CAPITA,PULPO,0.004359949103779412
2009-01-01,Total España,CONSUMO X CAPITA,PULPO CONGELADO,0.010891989989232888
2009-01-01,Total España,CONSUMO X CAPITA,RAPE,0.04688449674399798
2009-01-01,Total España,CONSUMO X CAPITA,RODABALLO,0.007972034261466181
2009-01-01,Total España,CONSUMO X CAPITA,SALMON,0.07254324687071691
2009-01-01,Total España,CONSUMO X CAPITA,SALMON AHUMADO,0.009890100997317802
2009-01-01,Total España,CONSUMO X CAPITA,SALMON CONGELADO,0.005968700377366468
2009-01-01,Total España,CONSUMO X CAPITA,SALMON FRESCO,0.06657454649335044
2009-01-01,Total España,CONSUMO X CAPITA,SARDINA/BOQUERON,0.14316043321043392
2009-01-01,Total España,CONSUMO X CAPITA,SARDINAS,0.021826613552589823
2009-01-01,Total España,CONSUMO X CAPITA,SARDINAS FRESCAS,0.05222879290033935
2009-01-01,Total España,CONSUMO X CAPITA,TOTAL CARNE,5.136482352071555
2009-01-01,Total España,CONSUMO X CAPITA,TOTAL PESCA,2.4931585669062972
2009-01-01,Total España,CONSUMO X CAPITA,TRUCHA AHUMADA,4.658606172512966e-4
2009-01-01,Total España,CONSUMO X CAPITA,TRUCHA FRESCA,0.03674214709977957
2009-02-01,Total España,CONSUMO X CAPITA,ALMEJAS,0.002808264645556314
2009-02-01,Total España,CONSUMO X CAPITA,ALMEJAS CONGELADO,0.009349187525618965
2009-02-01,Total España,CONSUMO X CAPITA,"ALMEJAS,BERB.FRESC",0.0435162223383331
2009-02-01,Total España,CONSUMO X CAPITA,"ALMEJAS,BERBERECHO",0.052865409863952065
2009-02-01,Total España,CONSUMO X CAPITA,ANCHOAS,0.005789728185991566
2009-02-01,Total España,CONSUMO X CAPITA,ATUN,0.14540446914844232
2009-02-01,Total España,CONSUMO X CAPITA,ATUN Y BONITO,0.025150033885478366
2009-02-01,Total España,CONSUMO X CAPITA,BACALAO,0.06725357498122196
2009-02-01,Total España,CONSUMO X CAPITA,BACALAO CONGELADO,0.028018251994646616
2009-02-01,Total España,CONSUMO X CAPITA,BACALAO FRESCO,0.03923532298657536
2009-02-01,Total España,CONSUMO X CAPITA,BERBEREC.CONGELADO,0
2009-02-01,Total España,CONSUMO X CAPITA,BERBERECHOS,0.005155997870626838
2009-02-01,Total España,CONSUMO X CAPITA,BOQUERONES FRESCOS,0.08798281809984806
2009-02-01,Total España,CONSUMO X CAPITA,CABALLA FRESCA,0.06300975795695754
2009-02-01,Total España,CONSUMO X CAPITA,CALAMAR Y PULPO FR,0.09994553253921715
2009-02-01,Total España,CONSUMO X CAPITA,CALAMARES,0.006287786033701127
2009-02-01,Total España,CONSUMO X CAPITA,CALAMARES CONGELAD,0.03949711977768083
2009-02-01,Total España,CONSUMO X CAPITA,"CALAMARES,PULPO",0.14797958143550777
2009-02-01,Total España,CONSUMO X CAPITA,CHICHARRO/CABALLA,0.010584450925890158
2009-02-01,Total España,CONSUMO X CAPITA,CONS.PESCADO/MOLUSCO,0.29599979799635256
2009-02-01,Total España,CONSUMO X CAPITA,DORADA,0.06894803750278758
2009-02-01,Total España,CONSUMO X CAPITA,GAMBAS/LANG.COCIDO,0.029360765479823612
2009-02-01,Total España,CONSUMO X CAPITA,GAMBAS/LANG.CONG.,0.0745177142723368
2009-02-01,Total España,CONSUMO X CAPITA,GAMBAS/LANG.FRESCO,0.03519534773859152
2009-02-01,Total España,CONSUMO X CAPITA,GAMBAS/LANGOSTINOS,0.13907382749075192
2009-02-01,Total España,CONSUMO X CAPITA,LENGUADO,0.11408544590716059
2009-02-01,Total España,CONSUMO X CAPITA,LENGUADO CONGELADO,0.024103512870652165
2009-02-01,Total España,CONSUMO X CAPITA,LENGUADO FRESCO,0.08998215508637365
2009-02-01,Total España,CONSUMO X CAPITA,LUBINA,0.0385198783208062
2009-02-01,Total España,CONSUMO X CAPITA,MARISCO/MOLUSC COCI,0.04341474554992326
2009-02-01,Total España,CONSUMO X CAPITA,MARISCO/MOLUSC CONG,0.17844926394228705
2009-02-01,Total España,CONSUMO X CAPITA,MARISCO/MOLUSC FRES,0.3871053033509217
2009-02-01,Total España,CONSUMO X CAPITA,MARISCO/MOLUSCO/CRUS,0.6089695348929973
2009-02-01,Total España,CONSUMO X CAPITA,MEJILLON,0.11665456284786481
2009-02-01,Total España,CONSUMO X CAPITA,MEJILLON CONGELADO,0.006840690198122351
2009-02-01,Total España,CONSUMO X CAPITA,MEJILLON FRESCO,0.10981365059987724
2009-02-01,Total España,CONSUMO X CAPITA,MEJILLONES,0.02018677529787065
2009-02-01,Total España,CONSUMO X CAPITA,MERLUZA/PESCAD,0.38852509018919856
2009-02-01,Total España,CONSUMO X CAPITA,MERLUZA/PESCAD.CON,0.09639761979258168
2009-02-01,Total España,CONSUMO X CAPITA,MERLUZA/PESCAD.FRE,0.29212747039661685
2009-02-01,Total España,CONSUMO X CAPITA,OTRAS CONS.PESCADO,0.06536148807960218
2009-02-01,Total España,CONSUMO X CAPITA,OTROS AHUMADOS,0.003505501222376653
2009-02-01,Total España,CONSUMO X CAPITA,OTROS MARISC.COCI.,0.014053980070099645
2009-02-01,Total España,CONSUMO X CAPITA,OTROS MARISC.CONG.,0.0397076230499183
2009-02-01,Total España,CONSUMO X CAPITA,OTROS MARISC.FRES.,0.09863455013490273
2009-02-01,Total España,CONSUMO X CAPITA,OTROS MARISC/MOLUSC,0.15239593120505546
2009-02-01,Total España,CONSUMO X CAPITA,OTROS PESCADOS,0.3499483671028936
2009-02-01,Total España,CONSUMO X CAPITA,OTROS PESCADOS CON,0.1269892076753719
2009-02-01,Total España,CONSUMO X CAPITA,OTROS PESCADOS FRE,0.22295915942752176
2009-02-01,Total España,CONSUMO X CAPITA,PESCADO SALADO,0.03724042699735436
2009-02-01,Total España,CONSUMO X CAPITA,PESCADOS,1.413034301875204
2009-02-01,Total España,CONSUMO X CAPITA,PESCADOS CONGELADOS,0.28149083775239786
2009-02-01,Total España,CONSUMO X CAPITA,PESCADOS FRESCOS,1.1315436861726713
2009-02-01,Total España,CONSUMO X CAPITA,PULPO,0.003003224427227734
2009-02-01,Total España,CONSUMO X CAPITA,PULPO CONGELADO,0.008536929118609794
2009-02-01,Total España,CONSUMO X CAPITA,RAPE,0.04967033435316612
2009-02-01,Total España,CONSUMO X CAPITA,RODABALLO,0.006659275458229925
2009-02-01,Total España,CONSUMO X CAPITA,SALMON,0.06532329550278272
2009-02-01,Total España,CONSUMO X CAPITA,SALMON AHUMADO,0.006584000553917156
2009-02-01,Total España,CONSUMO X CAPITA,SALMON CONGELADO,0.005982467469010691
2009-02-01,Total España,CONSUMO X CAPITA,SALMON FRESCO,0.05934105008363726
2009-02-01,Total España,CONSUMO X CAPITA,SARDINA/BOQUERON,0.1441885240864461
2009-02-01,Total España,CONSUMO X CAPITA,SARDINAS,0.020966614424556326
2009-02-01,Total España,CONSUMO X CAPITA,SARDINAS FRESCAS,0.05241686913618866
2009-02-01,Total España,CONSUMO X CAPITA,TOTAL CARNE,4.318406682693103
2009-02-01,Total España,CONSUMO X CAPITA,TOTAL PESCA,2.318003634764554
2009-02-01,Total España,CONSUMO X CAPITA,TRUCHA AHUMADA,3.6149718059347514e-4
2009-02-01,Total España,CONSUMO X CAPITA,TRUCHA FRESCA,0.03175290867794002
2009-03-01,Total España,CONSUMO X CAPITA,ALMEJAS,0.003065398389491968
2009-03-01,Total España,CONSUMO X CAPITA,ALMEJAS CONGELADO,0.01064773513748054
2009-03-01,Total España,CONSUMO X CAPITA,"ALMEJAS,BERB.FRESC",0.05128707942190144
2009-03-01,Total España,CONSUMO X CAPITA,"ALMEJAS,BERBERECHO",0.06193481455938198
2009-03-01,Total España,CONSUMO X CAPITA,ANCHOAS,0.006940834687340814
2009-03-01,Total España,CONSUMO X CAPITA,ATUN,0.17211129463904407
2009-03-01,Total España,CONSUMO X CAPITA,ATUN Y BONITO,0.032861825704895674
2009-03-01,Total España,CONSUMO X CAPITA,BACALAO,0.08792108823731427
2009-03-01,Total España,CONSUMO X CAPITA,BACALAO CONGELADO,0.036983737353149165
2009-03-01,Total España,CONSUMO X CAPITA,BACALAO FRESCO,0.050937572934030347
2009-03-01,Total España,CONSUMO X CAPITA,BERBEREC.CONGELADO,0
2009-03-01,Total España,CONSUMO X CAPITA,BERBERECHOS,0.006128132180601183
2009-03-01,Total España,CONSUMO X CAPITA,BOQUERONES FRESCOS,0.1126516699273743
2009-03-01,Total España,CONSUMO X CAPITA,CABALLA FRESCA,0.10625618970903691
